,Input_Count,Outputs,Wiring,Gates,Gate_Activations,Truth_Table,Final_Population
1694,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(0, 1, 1, 0, 1, 0)",[ 0.  0.  0.  0.  4.  4.  6.  7.  0.  0.  0.  8.  4.  4.  6. 15.],True
1695,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(0, 0, 0, 0, 1, 0)",[ 0.  0.  0.  0.  4.  4.  6.  7.  8.  8.  8.  8. 12. 12. 14. 15.],False
1696,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(1, 1, 1, 1, 0, 0)",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  0.  0.  0. 15.],False
1697,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(1, 0, 1, 1, 1, 0)",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  0.  0. 14. 15.],False
1698,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(1, 0, 1, 0, 0, 0)",[ 0.  0.  0.  0.  4.  4.  6.  7.  0.  0.  8.  8.  4.  4. 14. 15.],False
1699,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(1, 0, 0, 1, 1, 0)",[ 0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  8.  8. 12. 12. 14. 15.],False
1700,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(1, 1, 0, 0, 1, 0)",[ 0.  0.  0.  0.  4.  4.  6.  7.  8.  8.  8.  8. 12. 12. 14. 15.],False
1701,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(1, 0, 0, 0, 1, 0)",[ 0.  0.  0.  0.  4.  4.  6.  7.  8.  8.  8.  8. 12. 12. 14. 15.],False
1702,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(1, 1, 0, 1, 1, 0)",[ 0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  8.  8. 12. 12. 14. 15.],False
1703,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(1, 0, 0, 1, 1, 1)",[ 0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  8.  8. 12. 12. 14. 15.],False
1704,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(1, 0, 1, 1, 0, 1)",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  0.  0. 14. 15.],False
1705,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(1, 1, 0, 1, 1, 1)",[ 0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  8.  8. 12. 12. 14. 15.],False
1706,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(1, 0, 0, 0, 0, 0)",[ 0.  0.  0.  0.  4.  4.  6.  7.  8.  8.  8.  8. 12. 12. 14. 15.],False
1707,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'AND']","(1, 1, 1, 1, 1, 1)",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  0.  0.  0. 15.],False
1708,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 1, 0, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
1709,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
1710,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
1711,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
1712,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 0, 1, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1713,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  0.  1. 15. 15.],False
1714,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 1, 0, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
1715,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 0, 1, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],True
1716,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 1, 0, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  0.  1. 15. 15.],False
1717,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],True
1718,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 0, 0, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1719,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],False
1720,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],True
1721,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 1, 0, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],False
1722,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  0.  1. 15. 15.],False
1723,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  0.  1. 15. 15.],False
1724,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
1725,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],False
1726,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 1, 0, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  0.  1. 15. 15.],False
1727,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 1, 0, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
1728,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],False
1729,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 1, 0, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
1730,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  0.  1. 15. 15.],False
1731,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 1, 0, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],False
1732,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 0, 0, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  8.  9.  4.  5. 15. 15.],False
1733,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 0, 1, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1734,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],True
1735,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 0, 0, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1736,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 0, 0, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  0.  9.  4.  5.  7. 15.],False
1737,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 0, 0, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1738,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  0.  1. 15. 15.],False
1739,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 0, 1, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  8.  9.  4.  5. 15. 15.],True
1740,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 0, 1, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  0.  9.  4.  5.  7. 15.],False
1741,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 0, 1, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1742,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 0, 0, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1743,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 0, 0, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  0.  9.  4.  5.  7. 15.],False
1744,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
1745,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 0, 0, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  8.  9.  4.  5. 15. 15.],False
1746,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
1747,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 0, 0, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1748,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 0, 1, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  8.  9.  4.  5. 15. 15.],True
1749,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 0, 0, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1750,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],False
1751,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 0, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
1752,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 0, 0, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  0.  9.  4.  5.  7. 15.],False
1753,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 0, 1, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1754,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 0, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
1755,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 1, 1, 0, 1, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  0.  9.  4.  5.  7. 15.],False
1756,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],True
1757,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 0, 0, 0, 0, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1758,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 0, 0, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1759,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 0, 0, 1, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
1760,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  0.  1. 15. 15.],False
1761,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(0, 0, 1, 0, 1, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  8.  9.  4.  5. 15. 15.],True
1762,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 0, 1, 0, 1, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  8.  9.  4.  5. 15. 15.],False
1763,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 0, 1, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  0.  9.  4.  5.  7. 15.],False
1764,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'AND', 'OR']","(1, 1, 1, 0, 1, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  0.  9.  4.  5.  7. 15.],True
1765,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],True
1766,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
1767,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
1768,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
1769,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
1770,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
1771,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],True
1772,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
1773,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
1774,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
1775,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],True
1776,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
1777,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],True
1778,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
1779,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
1780,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'OR', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
